age,attrition,dailyrate,distancefromhome,education,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,engagementscore,overtimestress,incomeperyearworked,promotiongap,department_Research & Development,department_Sales,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,maritalstatus_Married,maritalstatus_Single,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,tenurecategory_10+ yrs,tenurecategory_3-5 yrs,tenurecategory_6-9 yrs,gender_Male
34,0,1354,5,3,3,2,3,1,11631,5615,2,0,12,4,0,14,6,3,11,10,5,8,2.6,0,9969.42857142857,0.4166666666666667,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
36,0,1467,11,2,2,3,3,4,9738,22952,0,0,14,3,1,10,6,3,9,7,2,8,3.0,0,11685.6,0.2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
36,0,922,3,2,1,3,1,4,2835,2561,5,0,22,1,1,7,2,3,1,0,0,0,2.4,0,4860.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
43,0,394,26,2,3,3,4,4,16959,19494,1,1,12,4,2,25,3,4,25,12,4,12,3.6,0,8140.32,0.15384615384615385,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
30,0,1312,23,3,1,1,1,3,2613,22310,1,0,25,3,3,10,2,2,10,7,0,9,2.0,0,3135.6,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
33,0,750,22,2,3,3,2,2,6146,15480,0,0,13,1,1,8,2,4,7,7,0,7,2.6,0,9219.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
56,1,441,14,4,2,3,1,2,4963,4510,9,1,18,1,3,7,2,3,5,4,4,3,2.2,0,8508.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
51,0,684,6,3,1,3,5,3,19537,6462,7,0,13,3,0,23,5,3,20,18,15,15,2.6,0,10193.217391304348,0.7142857142857143,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
31,1,249,6,4,2,1,2,3,6172,20739,4,1,18,2,0,12,3,2,7,7,7,7,2.0,0,6172.0,0.875,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
26,0,841,6,3,3,2,1,2,2368,23300,1,0,19,3,0,5,3,2,5,4,4,3,2.4,0,5683.2,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
58,1,147,23,4,4,3,3,4,10312,3465,1,0,12,4,1,40,3,2,40,10,15,6,3.4,0,3093.6,0.36585365853658536,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
19,1,528,22,1,4,3,1,3,1675,26820,1,1,19,4,0,0,2,2,0,0,0,0,3.2,0,7213.333333333333,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
22,0,594,2,1,3,3,1,4,2523,19299,0,0,14,3,1,3,2,3,2,1,2,1,3.2,0,10092.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
49,0,470,20,4,3,3,2,1,6567,5549,1,0,14,3,0,16,2,2,15,11,5,11,2.4,0,4925.25,0.3125,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
43,0,957,28,3,2,4,1,3,4739,16090,4,0,12,4,0,18,2,3,3,2,1,2,3.2,0,3159.3333333333335,0.25,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
50,0,809,12,3,3,3,3,4,9208,6645,4,0,11,4,0,16,3,3,2,2,2,1,3.4,0,6906.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
31,1,542,20,3,2,1,2,3,4559,24788,3,1,11,3,1,4,2,3,2,2,2,2,2.4,0,13677.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41,0,802,9,1,3,3,3,3,8189,21196,3,1,13,3,1,12,2,3,9,7,0,7,3.0,0,8189.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
26,0,1355,25,1,3,3,1,3,2942,8916,1,0,23,4,1,8,3,3,8,7,5,7,3.2,0,4413.0,0.5555555555555556,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
36,0,216,6,2,2,3,2,2,4941,2819,6,0,20,4,2,7,0,3,3,2,0,1,2.8,0,8470.285714285714,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
51,1,1150,8,4,1,1,3,4,10650,25150,2,0,15,4,0,18,2,3,4,2,0,3,2.6,0,7100.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
39,0,1329,4,4,4,2,2,3,5902,14590,4,0,14,3,1,17,1,4,15,11,5,9,3.2,0,4166.117647058823,0.3125,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
25,0,959,28,3,1,2,2,3,8639,24835,2,0,18,4,0,6,3,3,2,2,2,2,2.6,0,17278.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
30,0,1240,9,3,3,3,2,4,6347,13982,0,1,19,4,0,12,2,1,11,9,4,7,3.0,0,6347.0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
32,1,1033,9,3,1,3,1,1,4200,10224,7,0,22,1,0,10,2,4,5,4,0,4,2.0,0,5040.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
45,0,1316,29,3,3,3,1,4,3452,9752,5,0,13,2,0,9,2,2,6,5,0,3,2.8,0,4602.666666666667,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
38,0,364,3,5,4,3,2,3,4317,2302,3,1,20,2,0,19,2,3,3,2,2,2,3.0,0,2726.5263157894738,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
30,0,438,18,3,1,3,1,3,2632,23910,1,0,14,3,0,5,4,2,5,4,0,4,2.4,0,6316.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
32,0,689,9,2,4,1,2,4,4668,22812,0,0,17,4,3,9,2,4,8,7,0,7,3.4,0,6224.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
30,0,201,5,3,4,3,1,1,3204,10415,5,0,14,4,1,8,3,3,3,2,2,2,3.0,0,4806.0,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,0,1427,2,1,2,2,1,4,2720,11162,0,0,13,4,0,6,3,3,5,3,1,2,3.0,0,5440.0,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
41,0,857,10,3,4,2,4,1,17181,12888,4,0,13,2,1,21,2,2,7,6,7,7,2.2,0,9817.714285714286,0.875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
41,0,933,9,4,3,3,1,1,2238,6961,2,0,21,4,1,7,2,3,5,0,1,4,2.8,0,3836.5714285714284,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
19,0,1181,3,1,2,3,1,2,1483,16102,1,0,14,4,0,1,3,3,1,0,0,0,2.8,0,17796.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
40,0,1395,26,3,2,3,2,2,5605,8504,1,0,11,1,1,20,2,3,20,7,2,13,2.2,0,3363.0,0.09523809523809523,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
35,0,662,1,5,3,3,3,2,7295,11439,1,0,13,1,2,10,3,3,10,8,0,6,2.4,0,8754.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
53,0,1436,6,2,2,3,2,3,2306,16047,2,1,20,4,1,13,3,1,7,7,4,5,2.6,0,2128.6153846153848,0.5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1
45,0,194,9,3,2,3,2,2,2348,10901,8,0,18,3,1,20,2,1,17,9,0,15,2.2,0,1408.8,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
32,0,967,8,3,2,3,3,4,8998,15589,1,0,14,4,0,9,2,3,9,8,3,7,3.2,0,11997.333333333334,0.3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
29,0,1496,1,1,4,3,2,3,4319,26283,1,0,13,1,1,10,1,3,10,7,0,9,2.8,0,5182.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
51,0,1169,7,4,2,2,2,3,6132,13983,2,0,17,3,0,10,2,3,1,0,0,0,2.6,0,7358.4,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
58,0,1145,9,3,2,2,1,2,3346,11873,4,1,20,2,1,9,3,2,1,0,0,0,2.0,0,4461.333333333333,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
40,0,630,4,4,3,2,3,4,10855,8552,7,0,11,1,1,15,2,2,12,11,2,11,2.4,0,8684.0,0.15384615384615385,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
34,0,303,2,4,3,3,1,3,2231,11314,6,0,18,4,1,6,3,3,4,3,1,2,3.2,0,4462.0,0.2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
22,0,1256,19,1,3,3,1,4,2323,11992,1,0,24,1,2,2,6,3,2,2,2,2,2.8,0,13938.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
27,0,691,9,3,4,3,1,2,2024,5970,6,0,18,4,1,6,1,1,2,2,2,2,2.8,0,4048.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,0,440,21,3,3,3,1,4,2713,6672,1,0,11,3,1,5,2,1,5,2,0,2,2.8,0,6511.2,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
57,0,334,24,2,3,4,3,4,9439,23402,3,1,16,2,1,12,2,1,5,3,1,4,2.8,0,9439.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
27,0,1450,3,3,3,2,1,3,2566,25326,1,1,15,4,1,1,2,2,1,1,0,1,2.8,0,30792.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50,0,1452,11,3,3,3,5,2,19926,17053,3,0,15,2,0,21,5,3,5,4,4,4,2.6,0,11386.285714285714,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
41,0,465,14,3,1,3,1,3,2451,4609,4,0,12,1,1,13,2,3,9,8,1,8,2.2,0,2262.4615384615386,0.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
30,0,1339,5,3,2,3,3,4,9419,8053,2,0,12,3,1,12,2,3,10,9,7,4,3.0,0,9419.0,0.6363636363636364,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
38,0,702,1,4,1,2,2,4,8686,12930,4,0,22,3,0,12,2,4,8,3,0,7,2.8,0,8686.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
32,0,120,6,5,3,3,1,3,3038,12430,3,0,20,1,0,8,2,3,5,4,1,4,2.6,0,4557.0,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
27,0,1157,17,3,3,3,1,2,3058,13364,0,1,16,4,1,6,3,2,5,2,1,1,2.8,0,6116.0,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
19,1,602,1,1,3,1,1,1,2325,20989,0,0,21,1,0,1,5,4,0,0,0,0,2.0,0,27900.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
36,0,1480,3,2,4,3,1,2,2088,15062,4,0,12,3,0,13,3,2,8,7,7,2,2.8,0,1927.3846153846155,0.7777777777777778,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
30,0,111,9,3,3,3,2,1,3072,11012,1,0,11,3,2,12,4,3,12,9,6,10,2.6,0,3072.0,0.46153846153846156,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
45,0,1268,4,2,3,3,2,1,5006,6319,4,1,11,1,1,9,3,4,5,4,0,3,2.4,0,6674.666666666667,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
56,0,713,8,3,3,3,1,1,4257,13939,4,1,18,3,1,19,3,3,2,2,2,2,2.6,0,2688.6315789473683,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,0,134,2,3,3,3,1,4,2500,10515,0,0,14,1,0,4,2,4,3,1,0,2,3.0,0,7500.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
19,1,303,2,3,2,2,1,4,1102,9241,1,0,22,3,0,1,3,2,1,0,1,0,2.6,0,13224.0,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
46,0,526,1,2,2,3,3,1,10453,2137,1,0,25,3,3,24,2,3,24,13,15,7,2.4,0,5226.5,0.6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
38,0,1380,9,2,3,3,1,4,2288,6319,1,0,12,3,0,2,3,3,2,2,2,1,3.2,0,13728.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
31,0,140,12,1,3,3,1,4,3929,6984,8,1,23,3,1,7,0,3,4,2,0,2,3.2,0,6735.428571428572,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
34,0,629,27,2,4,3,1,2,2311,5711,2,0,15,4,0,9,3,3,3,2,1,2,3.2,0,3081.3333333333335,0.25,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
41,1,1356,20,2,2,3,1,2,3140,21728,1,1,22,4,0,4,5,2,4,3,0,2,2.6,0,9420.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
50,0,328,1,3,3,2,1,3,3690,3425,2,0,15,4,1,5,2,2,3,2,0,2,2.8,0,8856.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
53,0,1084,13,2,4,4,2,1,4450,26250,1,0,11,3,2,5,3,3,4,2,1,3,3.0,0,10680.0,0.2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
33,0,931,14,3,4,3,1,2,2756,4673,1,0,13,4,1,8,5,3,8,7,1,6,3.2,0,4134.0,0.1111111111111111,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
40,0,989,4,1,4,3,5,3,19033,6499,1,0,14,2,1,21,2,3,20,8,9,9,3.0,0,10876.0,0.42857142857142855,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
55,0,692,14,4,3,4,5,2,18722,13339,8,0,11,4,0,36,3,3,24,15,2,15,3.2,0,6240.666666666667,0.08,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
34,0,1069,2,1,4,2,2,3,9547,14074,1,0,17,3,0,10,2,2,10,9,1,9,2.8,0,11456.4,0.09090909090909091,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
51,0,313,3,3,4,3,4,2,13734,7192,3,0,18,3,0,21,6,3,7,7,1,0,3.0,0,7848.0,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
52,0,699,1,4,3,2,5,3,19999,5678,0,0,14,1,1,34,5,3,33,18,11,9,2.4,0,7058.470588235294,0.3235294117647059,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
27,0,894,9,3,4,3,1,2,2279,11781,1,0,16,4,0,7,2,2,7,7,0,3,3.0,0,3906.8571428571427,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
35,1,556,23,2,2,2,2,3,5916,15497,3,1,13,1,0,8,1,3,1,0,0,1,2.2,0,8874.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
43,0,1344,7,3,4,4,1,4,2089,5228,4,0,14,4,3,7,3,4,5,4,2,2,4.0,0,3581.1428571428573,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
45,0,1195,2,2,1,2,4,4,16792,20462,9,0,23,4,1,22,1,3,20,8,11,8,2.8,0,9159.272727272728,0.5238095238095238,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
37,0,290,21,3,2,4,1,1,3564,22977,1,1,12,1,1,8,3,2,8,7,1,7,2.0,0,5346.0,0.1111111111111111,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
35,0,138,2,3,2,3,2,2,4425,15986,5,0,11,4,0,10,5,3,6,2,1,2,2.8,0,5310.0,0.14285714285714285,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,0,926,21,2,3,3,2,3,5265,16439,2,0,16,2,1,11,5,3,5,3,0,2,2.8,0,5743.636363636364,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
38,0,1261,2,4,4,3,2,3,6553,7259,9,0,14,2,0,14,3,3,1,0,0,0,3.0,0,5616.857142857143,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
38,0,1084,29,3,4,3,2,4,6261,4185,3,0,18,1,1,9,3,1,7,7,1,7,2.6,0,8348.0,0.125,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
27,0,472,1,1,3,2,2,1,4298,9679,5,0,19,3,1,6,1,3,2,2,2,0,2.4,0,8596.0,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
49,0,1002,18,4,4,3,2,4,6804,23793,1,1,15,1,2,7,0,3,7,7,1,7,3.0,0,11664.0,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
34,0,878,10,4,4,3,1,3,3815,5972,1,1,17,4,1,5,4,4,5,3,2,0,3.6,0,9156.0,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40,0,905,19,2,3,3,2,4,2741,16523,8,1,15,3,1,15,2,4,7,2,3,7,3.4,0,2192.8,0.375,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
38,1,1180,29,1,2,3,2,1,6673,11354,7,1,19,2,0,17,2,3,1,0,0,0,2.2,0,4710.35294117647,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
29,1,121,27,3,2,3,3,4,7639,24525,1,0,22,4,3,10,3,2,10,4,1,9,3.0,0,9166.8,0.09090909090909091,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
22,0,1136,5,3,4,4,1,2,2328,12392,1,1,16,1,1,4,2,2,4,2,2,2,2.6,0,6984.0,0.4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
36,0,635,18,1,2,3,1,4,2153,7703,1,0,13,1,0,8,2,3,8,1,1,7,2.6,0,3229.5,0.1111111111111111,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,0,1151,9,5,4,2,2,4,4876,14242,9,0,14,4,1,5,5,1,3,2,0,2,3.0,0,11702.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
46,0,644,1,4,4,3,3,1,9396,12368,7,0,16,3,1,17,3,3,4,2,0,3,2.8,0,6632.470588235294,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
32,1,1045,4,4,4,1,3,4,10400,25812,1,0,11,3,0,14,2,2,14,8,9,8,2.8,0,8914.285714285714,0.6,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
30,0,829,1,1,3,2,3,3,8474,20925,1,0,22,3,0,12,2,3,11,8,5,8,2.8,0,8474.0,0.4166666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
27,0,1242,20,3,4,3,2,3,9981,12916,1,0,14,4,0,7,2,3,7,7,0,7,3.4,0,17110.285714285714,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
51,0,1469,8,4,2,2,3,2,12490,15736,5,0,16,4,2,16,5,1,10,9,4,7,2.2,0,9367.5,0.36363636363636365,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
30,1,1005,3,3,4,3,1,1,2657,8556,5,1,11,3,0,8,5,3,5,2,0,4,2.8,0,3985.5,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
41,0,896,6,3,4,3,3,4,13591,14674,3,1,18,3,0,16,3,3,1,0,0,0,3.4,0,10193.25,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
30,1,334,26,4,3,2,2,1,6696,22967,5,0,15,3,0,9,5,2,6,3,0,1,2.2,0,8928.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
29,1,992,1,3,3,3,1,3,2058,19757,0,0,14,4,0,7,1,2,6,2,1,5,3.0,0,3528.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
45,0,1052,6,3,4,2,3,4,8865,16840,6,0,12,4,0,23,2,3,19,7,12,8,3.4,0,4625.217391304348,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
54,0,1147,3,3,4,3,2,1,5940,17011,2,0,14,4,1,16,4,3,6,2,0,5,3.0,0,4455.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
36,0,1396,5,2,4,3,2,2,5914,9945,8,0,16,4,0,16,3,4,13,11,3,7,3.4,0,4435.5,0.21428571428571427,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
33,0,147,4,4,3,2,1,2,2622,13248,6,0,21,4,0,7,3,3,3,2,1,1,2.8,0,4494.857142857143,0.25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
37,0,663,11,3,2,3,3,4,12185,10056,1,1,14,3,3,10,1,3,10,8,0,7,3.0,0,14622.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
38,0,119,3,3,1,3,3,3,10609,9647,0,0,12,3,2,17,6,2,16,10,5,13,2.4,0,7488.705882352941,0.29411764705882354,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
31,0,979,1,4,3,1,2,3,4345,4381,0,0,12,4,1,6,2,3,5,4,1,4,2.8,0,8690.0,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
59,0,142,3,3,3,2,1,4,2177,8456,3,0,17,1,1,7,6,3,1,0,0,0,2.6,0,3732.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
37,0,319,4,4,1,3,1,4,2793,2539,4,0,17,3,1,13,2,3,9,8,5,8,2.8,0,2578.153846153846,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
29,0,1413,1,1,2,3,3,4,7918,6599,1,0,14,4,1,11,5,3,11,10,4,1,3.2,0,8637.818181818182,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
35,0,944,1,3,3,3,3,3,8789,9096,1,0,14,1,0,10,3,4,10,7,0,8,2.8,0,10546.8,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
29,1,896,18,1,3,2,1,4,2389,14961,1,1,13,3,0,4,3,2,4,3,0,1,2.8,0,7167.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
52,0,1323,2,3,3,2,1,4,3212,3300,7,0,15,2,0,6,3,2,2,2,2,2,2.6,0,6424.0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
42,0,532,4,2,3,3,5,4,19232,4933,1,0,11,4,0,22,3,3,22,17,11,15,3.4,0,10490.181818181818,0.4782608695652174,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
59,0,818,6,2,2,3,1,3,2267,25657,8,0,17,4,0,7,2,2,2,2,2,2,2.8,0,3886.285714285714,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
50,0,854,1,4,4,3,5,4,19517,24118,3,0,11,3,1,32,3,2,7,0,0,6,3.2,0,7318.875,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
33,1,813,14,3,3,3,1,4,2436,22149,5,1,13,3,1,8,2,1,5,4,0,4,2.8,0,3654.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
43,0,1034,16,3,4,3,4,4,16064,7744,5,1,22,3,1,22,3,3,17,13,1,9,3.4,0,8762.181818181818,0.05555555555555555,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
